project_match_id,source_db,record_id,country_iso3,country_name_en,country_name_zh,panel_eligible,year,year_basis,project_name,description,amount_value,amount_unit,price_basis,amount_measure,metric_value,metric_unit,flow_type_raw,fund_type,sector_raw,sector_harmonized,sector_mapping_method,latitude,longitude,geo_precision,is_regional,is_framework,amount_missing,is_estimated,is_imputed,is_outlier,match_status,match_confidence,candidate_count,source_file
PM-B6C4DFAC3AE0AE,aiddata,85232,DZA,Algeria,阿尔及利亚,True,2000,commitment_year,"Chinese Government dispatches 17th medical team to Algiers, Aïn Defla, Tiaret, Sétif, Khenchela, Batna, Mascara, and Saïda",,,USD,constant_2023_usd,commitment,,,Free-standing technical assistance,grant,120,health,rule_based_v1,,,country,False,False,True,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
PM-E45C867A0F0303,aiddata,21879,DZA,Algeria,阿尔及利亚,True,2002,commitment_year,"Chinese Government dispatches 18th medical team to Algiers, Aïn Defla, Tiaret, Sétif, Khenchela, Batna, Mascara, and Saïda",,,USD,constant_2023_usd,commitment,,,Free-standing technical assistance,grant,120,health,rule_based_v1,,,country,False,False,True,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
SRC-1EBECDAF2509AB,aiddata,22429,DZA,Algeria,阿尔及利亚,True,2002,commitment_year,Chinese Government funds Guelma Ceramic Factory Reconstruction Project,,,USD,constant_2023_usd,commitment,,,Vague TBD,unspecified,320,industry_mining,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-E9ABAB5E8DD916,aiddata,20,DZA,Algeria,阿尔及利亚,True,2003,commitment_year,ICBC contributes to $40 million buyer’s credit loan for CDMA WLL Local Telephone Project,,45000698.411717,USD,constant_2023_usd,commitment,,,Loan,loan,220,communications,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-647299AAEC0BD9,aiddata,14,DZA,Algeria,阿尔及利亚,True,2003,commitment_year,Chinese Government provides RMB 5 million grant for Boumerdès earthquake response activities,,1359193.045706,USD,constant_2023_usd,commitment,,,Grant,grant,720,government,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-30BB066B3F2CD0,aiddata,62969,DZA,Algeria,阿尔及利亚,True,2003,commitment_year,Chinese Government dispatches experts to advise on reconstruction planning after 2003 Boumerdès earthquake (Linked to Record ID#14),,,USD,constant_2023_usd,commitment,,,Free-standing technical assistance,grant,730,industry_mining,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-806D7B747C8D7E,aiddata,62970,DZA,Algeria,阿尔及利亚,True,2003,commitment_year,"Chinese Government donates 10,000 radios to support Boumerdès earthquake relief efforts",,,USD,constant_2023_usd,commitment,,,Grant,grant,720,transport,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-B0AA4B72A76532,aiddata,73663,DZA,Algeria,阿尔及利亚,True,2003,commitment_year,China sends International Rescue Team to Algeria following the 2003 Boumerdès earthquake,,,USD,constant_2023_usd,commitment,,,Free-standing technical assistance,grant,720,humanitarian,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-A0688CFD73C4DD,aiddata,516,DZA,Algeria,阿尔及利亚,True,2004,commitment_year,Chinese Government provides RMB 10 million grant — via ETCA — for Fixed Seismic Observation Network Project,,2541688.144252,USD,constant_2023_usd,commitment,,,Grant,grant,740,government,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-3DB8745C13C200,aiddata,62309,DZA,Algeria,阿尔及利亚,True,2004,commitment_year,"Chinese Government donates televisions, computers, children’s blankets, stationery and children’s toys",,,USD,constant_2023_usd,commitment,,,Grant,grant,530,government,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-28F7846EEA56CE,aiddata,529,DZA,Algeria,阿尔及利亚,True,2005,commitment_year,MOFCOM provides $30 million interest-free loan for Ministry of Foreign Affairs Office Building Construction Project,,60129915.570988,USD,constant_2023_usd,commitment,,,Loan,loan,150,industry_mining,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
PM-2190391DC37D74,aiddata,85233,DZA,Algeria,阿尔及利亚,True,2005,commitment_year,"Chinese Government dispatches 19th medical team to Algiers, Aïn Defla, Tiaret, Sétif, Khenchela, Batna, Mascara, and Saïda",,,USD,constant_2023_usd,commitment,,,Free-standing technical assistance,grant,120,health,rule_based_v1,,,country,False,False,True,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
SRC-476E96C31B9C53,aiddata,624,DZA,Algeria,阿尔及利亚,True,2007,commitment_year,"ZTE provides grant for North African Training Academy and donates $500,000 of telecommunications equipment",,830782.267118,USD,constant_2023_usd,commitment,,,Grant,grant,220,communications,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-05178ABB5B2CD9,aiddata,61424,DZA,Algeria,阿尔及利亚,True,2007,commitment_year,"Chinese Government donates sports equipment worth RMB 100,000",,21844.824042,USD,constant_2023_usd,commitment,,,Grant,grant,160,transport,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
PM-FECDB77B49AD2D,aiddata,85234,DZA,Algeria,阿尔及利亚,True,2007,commitment_year,"Chinese Government dispatches 20th medical team to Algiers, Aïn Defla, Tiaret, Sétif, Khenchela, Batna, Mascara, and Saïda",,,USD,constant_2023_usd,commitment,,,Free-standing technical assistance,grant,120,health,rule_based_v1,,,country,False,False,True,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
SRC-E5E914CD437242,aiddata,35579,DZA,Algeria,阿尔及利亚,True,2008,commitment_year,Chinese Government provides 76 scholarships to Algerian students,,,USD,constant_2023_usd,commitment,,,Scholarships/training in the donor country,grant,110,education,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
PM-867A6829BB705D,aiddata,85235,DZA,Algeria,阿尔及利亚,True,2008,commitment_year,"Chinese Government dispatches 21st medical team to Algiers, Aïn Defla, Tiaret, Sétif, Khenchela, Batna, Mascara, and Saïda",,,USD,constant_2023_usd,commitment,,,Free-standing technical assistance,grant,120,health,rule_based_v1,,,country,False,False,True,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
SRC-8010133A976320,aiddata,90350,DZA,Algeria,阿尔及利亚,True,2008,commitment_year,"Chinese Embassy in Algeria Donates 1,000 Books and Other Equipment to the National Library of Algeria",,,USD,constant_2023_usd,commitment,,,Grant,grant,110,education,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-16A01306DF7994,aiddata,31785,DZA,Algeria,阿尔及利亚,True,2009,commitment_year,Chinese Government provides grant for Phase 1 of Saline Farmland Improvement Project (Linked to Record ID#53202),,,USD,constant_2023_usd,commitment,,,Grant,grant,310,industry_mining,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-8E2A676497DB49,aiddata,85231,DZA,Algeria,阿尔及利亚,True,2009,commitment_year,China Earthquake Administration provides EUR 1 million grant for Seismological Station Installation Project,,1927250.483428,USD,constant_2023_usd,commitment,,,Grant,grant,740,humanitarian,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-52E8DD55178E0C,aiddata,523,DZA,Algeria,阿尔及利亚,True,2010,commitment_year,MOFCOM provides RMB 320 million grant for Opera House Construction Project,,60800533.642724,USD,constant_2023_usd,commitment,,,Grant,grant,160,industry_mining,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-BC465F5CC86495,aiddata,31758,DZA,Algeria,阿尔及利亚,True,2010,commitment_year,Chinese Embassy in Algeria and 22 Chinese state-owned enterprises provide funding and in-kind donations for China-Algeria Friendship Park,,,USD,constant_2023_usd,commitment,,,Grant,grant,160,other,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
PM-1F529E480E1093,aiddata,62369,DZA,Algeria,阿尔及利亚,True,2010,commitment_year,"Chinese Government dispatches 22nd medical team to Algiers, Aïn Defla, Tiaret, Sétif, Khenchela, Batna, Mascara, and Saïda",,,USD,constant_2023_usd,commitment,,,Free-standing technical assistance,grant,120,health,rule_based_v1,,,country,False,False,True,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
SRC-B22D9714CB040F,aiddata,62670,DZA,Algeria,阿尔及利亚,True,2012,commitment_year,"China Eximbank provides a loan in support of the 10,000 Housing Units Project",,,USD,constant_2023_usd,commitment,,,Loan,loan,160,transport,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-36ADAA4238DD94,aiddata,31780,DZA,Algeria,阿尔及利亚,True,2012,commitment_year,Chinese Government provides grant for Solar Street Lighting Project,,,USD,constant_2023_usd,commitment,,,Grant,grant,230,energy,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
PM-25770A48BB9AC0,aiddata,85236,DZA,Algeria,阿尔及利亚,True,2013,commitment_year,"Chinese Government dispatches 23rd medical team to Algiers, Aïn Defla, Tiaret, Sétif, Khenchela, Batna, Mascara, and Saïda",,,USD,constant_2023_usd,commitment,,,Free-standing technical assistance,grant,120,health,rule_based_v1,,,country,False,False,True,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
PM-76484C8E3BD3A4,aiddata,62291,DZA,Algeria,阿尔及利亚,True,2014,commitment_year,"Chinese Government dispatches 24th medical team to Algiers, Aïn Defla, Tiaret, Sétif, Khenchela, Batna, Mascara, and Saïda",,,USD,constant_2023_usd,commitment,,,Free-standing technical assistance,grant,120,health,rule_based_v1,,,country,False,False,True,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
SRC-F3144D923523F5,aiddata,104350,DZA,Algeria,阿尔及利亚,True,2014,commitment_year,CZEC provides grant for Birine Nuclear Research Center Upgrade and Renovation Project,,,USD,constant_2023_usd,commitment,,,Grant,grant,230,energy,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-C4BC2927AA720B,aiddata,66086,DZA,Algeria,阿尔及利亚,True,2015,commitment_year,China Eximbank provides loan to Anhui Construction Engineering Group for University Housing Construction Project,,,USD,constant_2023_usd,commitment,,,Loan,loan,160,education,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-C973EA19E15515,aiddata,53180,DZA,Algeria,阿尔及利亚,True,2015,commitment_year,Chinese Embassy donates livestock to households in Tizi Ouzou Province,,,USD,constant_2023_usd,commitment,,,Grant,grant,520,other,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
PM-D8AA7836533585,aiddata,62307,DZA,Algeria,阿尔及利亚,True,2015,commitment_year,"Chinese Government dispatches 25th medical team to Algiers, Aïn Defla, Tiaret, Sétif, Khenchela, Batna, Mascara, and Saïda",,,USD,constant_2023_usd,commitment,,,Free-standing technical assistance,grant,120,health,rule_based_v1,,,country,False,False,True,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
SRC-0C117B332F2CAF,aiddata,65976,DZA,Algeria,阿尔及利亚,True,2015,commitment_year,Chinese Academy of Governance Signs Partnership With Algerian Interior Ministry for Civil Service Training,,,USD,constant_2023_usd,commitment,,,Scholarships/training in the donor country,grant,150,government,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-9FFB62CC2D43B3,aiddata,52453,DZA,Algeria,阿尔及利亚,True,2016,commitment_year,Chinese Government provides RMB 100 million grant — via ETCA — for Youth Culture and Leisure Complex Construction Project (Linked to Record ID#61201),,16414003.959283,USD,constant_2023_usd,commitment,,,Grant,grant,160,health,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-3F62DE27B6CC0D,aiddata,52461,DZA,Algeria,阿尔及利亚,True,2016,commitment_year,Chinese Embassy donates 50 sacrificial animals to needy families in Beni Milek,,,USD,constant_2023_usd,commitment,,,Grant,grant,520,other,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-33BB3C38A3D7AC,aiddata,53202,DZA,Algeria,阿尔及利亚,True,2016,commitment_year,Chinese Government provides RMB 16.03 million grant — via ETCA — for Phase 2 of Saline Farmland Improvement Project,,2631164.834673,USD,constant_2023_usd,commitment,,,Grant,grant,310,agriculture,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-DD6306F5B320D8,aiddata,61201,DZA,Algeria,阿尔及利亚,True,2017,commitment_year,Chinese Government provides RMB 200 million grant — via ETCA — for Youth Culture and Leisure Complex Construction Project (Linked to Record ID#52453),,31494926.124369,USD,constant_2023_usd,commitment,,,Grant,grant,160,industry_mining,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-65BE31CC905CBF,aiddata,61139,DZA,Algeria,阿尔及利亚,True,2018,commitment_year,Chinese Embassy donates 10m DZD to the Sahrawi Red Crescent to aid refugees in the camps of Tindouf,,86310.164099,USD,constant_2023_usd,commitment,,,Grant,grant,720,humanitarian,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-92C5D13E99F561,aiddata,62317,DZA,Algeria,阿尔及利亚,True,2018,commitment_year,Chinese Embassy grants 7m DZD to Algerian Red Crescent for purchase of a school bus,,60417.114869,USD,constant_2023_usd,commitment,,,Grant,grant,110,education,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
PM-850586D1A13C91,aiddata,89651,DZA,Algeria,阿尔及利亚,True,2019,commitment_year,Chinese Government dispatches 26th medical team to Algeria,,,USD,constant_2023_usd,commitment,,,Free-standing technical assistance,grant,120,health,rule_based_v1,,,country,False,False,True,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
SRC-AD1BE10D26CBF6,aiddata,89652,DZA,Algeria,阿尔及利亚,True,2019,commitment_year,"Chinese Embassy donates 200,000 plants to Algeria",,,USD,constant_2023_usd,commitment,,,Grant,grant,310,agriculture,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
PM-4E28E38A8D5893,aiddata,94784,DZA,Algeria,阿尔及利亚,True,2020,commitment_year,"CSCEC donates anti-epidemic medical supplies worth USD $450,000 to Algeria in March 2020 (Linked to Record ID#95424)",,464280.219615,USD,constant_2023_usd,commitment,,,Grant,grant,120,health,rule_based_v1,,,country,False,False,False,False,False,False,direct_reference,1,2,aiddata_africa_clean.csv
PM-5A2BD230F87CE8,aiddata,94790,DZA,Algeria,阿尔及利亚,True,2020,commitment_year,Chinese government provides donation of of anti-epidemic medical supplies to Algeria in April 2020,,,USD,constant_2023_usd,commitment,,,Grant,grant,120,health,rule_based_v1,,,country,False,False,True,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
PM-FEB5D0D4FBEC08,aiddata,94792,DZA,Algeria,阿尔及利亚,True,2020,commitment_year,China Railway Construction Corporation donates 100 ventilators to Algeria in April 2020,,2928473.278569,USD,constant_2023_usd,commitment,,,Grant,grant,120,health,rule_based_v1,,,country,False,False,False,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
PM-9C82FB5365FDB3,aiddata,94795,DZA,Algeria,阿尔及利亚,True,2020,commitment_year,Chinese government provides donation of of anti-epidemic medical supplies to Algeria in April 2020,,,USD,constant_2023_usd,commitment,,,Grant,grant,120,health,rule_based_v1,,,country,False,False,True,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
PM-FEB36880215D56,aiddata,94806,DZA,Algeria,阿尔及利亚,True,2020,commitment_year,Chinese government donates anti-epidemic supplies in May 2020,,3619322.245357,USD,constant_2023_usd,commitment,,,Grant,grant,120,health,rule_based_v1,,,country,False,False,False,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
PM-800C431799A2D3,aiddata,94807,DZA,Algeria,阿尔及利亚,True,2020,commitment_year,Chinese government sends anti-epidemic medical team to Algeria in May 2020,,,USD,constant_2023_usd,commitment,,,Free-standing technical assistance,grant,120,health,rule_based_v1,,,country,False,False,True,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
PM-16F8141FE9AD90,aiddata,95424,DZA,Algeria,阿尔及利亚,True,2020,commitment_year,Chinese medical team provides technical assistance to Algeria beginning March 2020 (Linked to Record ID#94784),,,USD,constant_2023_usd,commitment,,,Free-standing technical assistance,grant,120,health,rule_based_v1,,,country,False,False,True,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
PM-17EA012207244C,aiddata,94808,DZA,Algeria,阿尔及利亚,True,2021,commitment_year,"Chinese Government donates 200,000 Sinopharm vaccines worth $3.6 million in February 2021 (Linked to Record ID#97169)",,3319709.893841,USD,constant_2023_usd,commitment,,,Grant,grant,120,health,rule_based_v1,,,country,False,False,False,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
PM-C8F90B32A5950F,aiddata,94952,DZA,Algeria,阿尔及利亚,True,2021,commitment_year,Hubei Health Commission sends 27th Chinese Medical Team to Algeria,,,USD,constant_2023_usd,commitment,,,Grant,grant,120,health,rule_based_v1,,,country,False,False,True,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
PM-F079667C0965F3,aiddata,97169,DZA,Algeria,阿尔及利亚,True,2021,commitment_year,Chinese Government donates 3.2 million Sinovac Covid-19 vaccine doses worth $57.6 million in September 2021 (Linked to Record ID#94808),,53115358.301454,USD,constant_2023_usd,commitment,,,Grant,grant,120,health,rule_based_v1,,,country,False,False,False,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
SRC-B64E16CF40990D,aiddata,102305,DZA,Algeria,阿尔及利亚,True,2022,commitment_year,Chinese Ministry of Foreign Affairs donates medical supplies to Algerian Ministry of Health,,,USD,constant_2023_usd,commitment,,,Grant,grant,120,health,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-2608E0507CC2AE,aiddata,104284,DZA,Algeria,阿尔及利亚,True,2022,commitment_year,Chinese Embassy donates DZD 8 million to Algerian Red Crescent Society for wildfire relief,,53193.674274,USD,constant_2023_usd,commitment,,,Grant,grant,720,humanitarian,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-D1549E77C7E348,aiddata,106460,DZA,Algeria,阿尔及利亚,True,2023,commitment_year,CSCEC donates necessities to Algeria during Ramadan in 2023,,,USD,constant_2023_usd,commitment,,,Grant,grant,520,other,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-914D9C8BA28830,aiddata,106697,DZA,Algeria,阿尔及利亚,True,2023,commitment_year,Chinese Government dispatches 28th medical team to Algeria,,,USD,constant_2023_usd,commitment,,,Free-standing technical assistance,grant,120,health,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-D69FCEA0E98A8A,aiddata,106725,DZA,Algeria,阿尔及利亚,True,2023,commitment_year,Chinese Government provides scholarships to Algerian students for the 2023/2024 academic year,,,USD,constant_2023_usd,commitment,,,Scholarships/training in the donor country,grant,110,education,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-E4472BD40D4842,aiddata,106740,DZA,Algeria,阿尔及利亚,True,2023,commitment_year,Sinopec donates 460 books to Algiers 1 University to establish a 'Chinese Bookshelf',,,USD,constant_2023_usd,commitment,,,Grant,grant,110,education,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-79DE08B7E6557D,aiddata,106750,DZA,Algeria,阿尔及利亚,True,2023,commitment_year,CSCEC Algeria donates supplies to Red Crescent’s Orphanage Village of Draria in 2023,,14732.227041,USD,constant_2023_usd,commitment,,,Grant,grant,160,other,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-CB639A4F5EA7F4,aiddata,106751,DZA,Algeria,阿尔及利亚,True,2023,commitment_year,CHEC donates medical supplies to Mascara Women and Children’s Hospital in Algeria,,7366.113521,USD,constant_2023_usd,commitment,,,Grant,grant,120,health,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-32F86870606429,aiddata,10,AGO,Angola,安哥拉,True,2000,commitment_year,China provides training for magistrates from Angola,,,USD,constant_2023_usd,commitment,,,Scholarships/training in the donor country,grant,150,government,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
PM-9A54B6F082D6D6,aiddata,4,AGO,Angola,安哥拉,True,2001,commitment_year,Chinese Government provides $6 million interest-free loan for Luanda General Hospital Construction Project (linked to Umbrella #53184),,13935130.452407,USD,constant_2023_usd,commitment,,,Loan,loan,120,health,rule_based_v1,,,country,False,False,False,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
SRC-908BA788B12829,aiddata,6,AGO,Angola,安哥拉,True,2001,commitment_year,"China grants $600,000 USD in food aid for flood victims",,1393513.045241,USD,constant_2023_usd,commitment,,,Grant,grant,720,communications,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-BF6126BED6A5CC,aiddata,13,AGO,Angola,安哥拉,True,2001,commitment_year,Chinese Embassy donates 10 computers and 40 sewing machine to Popular Movement for the Liberation of Angola,,,USD,constant_2023_usd,commitment,,,Grant,grant,150,government,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-6B84FB7B4B074E,aiddata,34594,AGO,Angola,安哥拉,True,2002,commitment_year,"China Eximbank contributes to $25 million loan for Namibe and Tombua Electricity Electricity Network Rehabilitation Project  (Linked to Record ID#67143, #100602)",,28857316.175233,USD,constant_2023_usd,commitment,,,Loan,loan,230,energy,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-CED81A58E86845,aiddata,100602,AGO,Angola,安哥拉,True,2002,commitment_year,"China Construction Bank contributes to $25 million loan for Namibe and Tombua Electricity Electricity Network Rehabilitation Project  (Linked to Record ID#67143, #34594)",,28857316.175233,USD,constant_2023_usd,commitment,,,Loan,loan,230,energy,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
PM-45205E9867DF9D,aiddata,34589,AGO,Angola,安哥拉,True,2002,commitment_year,"China Eximbank contributes to $15 million loan for Lubango Electricity Network Rehabilitation Project (Linked to Record ID#67143, #100616)",,17314389.705139,USD,constant_2023_usd,commitment,,,Loan,loan,230,energy,rule_based_v1,,,country,False,False,False,False,False,False,human_confirmed,1,2,aiddata_africa_clean.csv
PM-45205E9867DF9D,aiddata,100616,AGO,Angola,安哥拉,True,2002,commitment_year,"China Construction Bank contributes to $15 million loan for Lubango Electricity Network Rehabilitation Project (Linked to Record ID#67143, #34589)",,17314389.705139,USD,constant_2023_usd,commitment,,,Loan,loan,230,energy,rule_based_v1,,,country,False,False,False,False,False,False,human_confirmed,1,2,aiddata_africa_clean.csv
SRC-3060FF0A7822A4,aiddata,103,AGO,Angola,安哥拉,True,2002,commitment_year,"China Eximbank contributes to export seller's credit for Phase 1 of Luanda Electricity Network Rehabilitation Project (Linked to Record ID#67143, #34787, #34921, #34868)",,17314389.705139,USD,constant_2023_usd,commitment,,,Loan,loan,230,transport,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-0603929F0F2461,aiddata,100624,AGO,Angola,安哥拉,True,2002,commitment_year,"China Construction Bank contributes to export seller's credit for Phase 1 of Luanda Electricity Network Rehabilitation Project (Linked to Record ID#67143, #34787, #34921, #34868)",,17314389.705139,USD,constant_2023_usd,commitment,,,Loan,loan,230,transport,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-1A077DCA6EE612,aiddata,152,AGO,Angola,安哥拉,True,2002,commitment_year,China Eximbank contributes to $90 million export seller’s credit for Phase 1 of the Luanda Railway Rehabilitation Project (Linked to Record ID#67143),,103886338.230837,USD,constant_2023_usd,commitment,,,Loan,loan,210,transport,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-C51CA244A0FA48,aiddata,100623,AGO,Angola,安哥拉,True,2002,commitment_year,"China Construction Bank contributes to $90 million export seller’s credit for Phase 1 of the Luanda Railway Rehabilitation Project (Linked to Record ID#67143, #152)",,103886338.230837,USD,constant_2023_usd,commitment,,,Loan,loan,210,transport,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-D44E4E360FFAFB,aiddata,206,AGO,Angola,安哥拉,True,2002,commitment_year,China Eximbank provides loan for Phase 1 of Angola Telecom Network Expansion Project,,117737849.994949,USD,constant_2023_usd,commitment,,,Loan,loan,220,communications,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-1C464C6D733956,aiddata,47,AGO,Angola,安哥拉,True,2002,commitment_year,"China grants 900,000 USD in demining equipment to Angola in 2002",,2077726.764617,USD,constant_2023_usd,commitment,,,Grant,grant,150,industry_mining,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-672651F407D34A,aiddata,48,AGO,Angola,安哥拉,True,2002,commitment_year,Buying Goods for UNITA Soldiers,,1394575.327836,USD,constant_2023_usd,commitment,,,Grant,grant,720,humanitarian,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-05A860A9045C01,aiddata,49,AGO,Angola,安哥拉,True,2002,commitment_year,"China donates $300,000 USD worth of medicine, equipment and humanitarian aid to Angola",,692575.588206,USD,constant_2023_usd,commitment,,,Grant,grant,720,humanitarian,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-CB96D78C48008A,aiddata,51,AGO,Angola,安哥拉,True,2002,commitment_year,China donates computers to Angola MPLA political party,,,USD,constant_2023_usd,commitment,,,Grant,grant,150,government,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
PM-5CFD3D35D8D562,aiddata,844,AGO,Angola,安哥拉,True,2003,commitment_year,Chinese Government provides $11 million interest-free loan for Economic Housing Project,,24750384.126445,USD,constant_2023_usd,commitment,,,Loan,loan,160,government,rule_based_v1,,,country,False,False,False,False,False,False,auto_high_confidence,0.92,1,aiddata_africa_clean.csv
SRC-EC48DB9FA14E21,aiddata,34772,AGO,Angola,安哥拉,True,2004,commitment_year,China Eximbank provides $12.5 million buyer’s credit loan for Bus Transport Project (Linked to Record ID#42029),,26205025.013011,USD,constant_2023_usd,commitment,,,Loan,loan,210,transport,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-A3DA68957F9B5E,aiddata,34786,AGO,Angola,安哥拉,True,2004,commitment_year,"China Eximbank provides $20.131 million buyer’s credit loan for Agricultural Equipment, Machinery and Tools Acquisition Project (Linked to Record ID#42029)",,42350906.58456,USD,constant_2023_usd,commitment,,,Loan,loan,310,finance,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
